fulcrum_id,status,project,latitude,longitude,name_of_investigator,date,general_notes,assessment_type,sampling_method,overall_photos_front_left_right_back,overall_photos_front_left_right_back_caption,overall_photos_front_left_right_back_url,detailed_photos,detailed_photos_caption,detailed_photos_url,audio,audio_caption,audio_url,overall_damage_notes,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,damage_indicator,degree_of_damage,attribute_notes,address_sub_thoroughfare,address_thoroughfare,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,occupancy,number_of_stories,understory_pct_of_building_footprint,first_floor_elevation_feet,year_built,roof_shape,roof_slope,front_elevation_orientation,structural_notes,building_type,foundation_type,wall_anchorage_type,wall_substrate,wall_cladding,soffit_type,fenestration_protection,fenestration_protection_type,large_door_present,large_door_opening_location,large_door_opening_type_,roof_system,r2wall_attachment,r2w_attachment_type,roof_substrate_type,roof_cover,secondary_water_barrier,overhang_length,parapet_height_inches,wind_damage_details,roof_structure_damage_,roof_substrate_damage,roof_cover_damage_,wall_structure_damage_,wall_substrate_damage_,building_envelope_damage_,_damaged_windows,_damaged_doors,location_of_damaged_fenestration,large_door_failure,soffit_damage,fascia_damage_,stories_with_damage,water_induced_damage_notes,percent_of_building_footprint_eroded,_damage_to_understory,maximum_scour_depth_inches,_piles_missing_or_collapsed,_piles_leaning_or_broken,cause_of_foundation_damage,reroof_year,retrofit_type_1,retrofit_1_year,retrofit_type_2,retrofit_2_year,data_librarians,qc_progress_code,qc_notes
1724e0b1-5433-41fd-94e1-99f577d0e109,0,Hurricane Laura (2020),30.204445,-93.374354,Kaitlyn Morris,2020-10-15,,Remote,"Unbiased,Within a cluster","aa53f680-3025-429d-8b97-f43356386229,be2d4b98-27fe-4ee0-b3f7-80831ddbd59a,3a243d3e-803c-4fa2-b4db-36fa36b758ca,33caf310-8a28-4a04-a6de-ba778a7ba94e",",,,",https://web.fulcrumapp.com/photos/view?photos=aa53f680-3025-429d-8b97-f43356386229%2Cbe2d4b98-27fe-4ee0-b3f7-80831ddbd59a%2C3a243d3e-803c-4fa2-b4db-36fa36b758ca%2C33caf310-8a28-4a04-a6de-ba778a7ba94e,c169dfaa-1937-4a10-b3a3-b9f7e1e38336,,https://web.fulcrumapp.com/photos/view?photos=c169dfaa-1937-4a10-b3a3-b9f7e1e38336,,,,,Wind,0,,-1,,,,216,Long Hill Dr,,Sulphur,Calcasieu,LA,60665,USA,216 Long Hill Dr Sulphur Calcasieu LA 60665 USA,"Residential,Single family",1,,0,2018,Gable/Hip Combo,40,180,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""","Brick,Stucco",Vinyl,None,None,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,"MKM,DBF",3,
9c7a687c-8c2a-44c8-8591-c8a5c859e401,0,Hurricane Laura (2020),30.204445,-93.374752,Kaitlyn Morris,2020-10-15,,Remote,"Unbiased,Within a cluster","3f4ff547-4c35-4742-bad0-7685c26fbe8d,edcdbe79-0aa4-41ac-accc-1b7c794012e6,6182ff3d-a71e-4c89-be7e-a7702750d7cf,f3bbab88-0583-4d8b-bd6a-979ceae9c939",",,,",https://web.fulcrumapp.com/photos/view?photos=3f4ff547-4c35-4742-bad0-7685c26fbe8d%2Cedcdbe79-0aa4-41ac-accc-1b7c794012e6%2C6182ff3d-a71e-4c89-be7e-a7702750d7cf%2Cf3bbab88-0583-4d8b-bd6a-979ceae9c939,ee296b51-e311-49b1-9bf7-dcda4d2a165d,,https://web.fulcrumapp.com/photos/view?photos=ee296b51-e311-49b1-9bf7-dcda4d2a165d,,,,,Wind,0,,-1,,,,204,Long Hill Dr,,Sulphur ,Calcasieu,LA, 70665 ,USA,204 Long Hill Dr Sulphur  Calcasieu LA  70665  USA,"Residential,Single family",1,,0,2018,Hip,40,180,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,None,None,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,The fence around the perimeter of the lot was destroyed. ,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,MKM,3,
fcd86029-eb46-45ea-9505-7d7938e24a06,0,Hurricane Laura (2020),30.204438,-93.373663,Kaitlyn Morris,2020-10-15,,Remote,"Unbiased,Within a cluster","1a82e022-ad9f-47ec-891d-5e4c6e6506d4,8ba66db9-e880-46be-8a57-de62ade6023b,97dd814d-c121-41b0-ad67-24465b27fa75",",,",https://web.fulcrumapp.com/photos/view?photos=1a82e022-ad9f-47ec-891d-5e4c6e6506d4%2C8ba66db9-e880-46be-8a57-de62ade6023b%2C97dd814d-c121-41b0-ad67-24465b27fa75,b54c3062-0c8d-4512-be5a-4c77d619d813,,https://web.fulcrumapp.com/photos/view?photos=b54c3062-0c8d-4512-be5a-4c77d619d813,,,,,Wind,0,,-1,,,,232,Long Hill Dr,,Sulphur,Calcasieu,LA,70665,USA,232 Long Hill Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2018,Hip,35,180,The back of the house has a porch awning on it made from what it looks like vinyl panels.,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,Front,Plywood/OSB Panel,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,"MKM,DBF",3,
4fb89618-b516-4374-9484-a88b3c0aae2a,1,Hurricane Laura (2020),30.204477,-93.374015,Kaitlyn Morris,2020-10-15,,Remote,"Unbiased,Within a cluster","dabcde58-11f9-4145-b6d5-385cf3eec7d2,1540f85d-a7e2-4be3-8ab7-13622bdd67bf,40141c51-67d0-42d7-978f-bc32e8d0136a",",,",https://web.fulcrumapp.com/photos/view?photos=dabcde58-11f9-4145-b6d5-385cf3eec7d2%2C1540f85d-a7e2-4be3-8ab7-13622bdd67bf%2C40141c51-67d0-42d7-978f-bc32e8d0136a,cebeaf14-f739-4bf1-9e85-b9092cace79e,,https://web.fulcrumapp.com/photos/view?photos=cebeaf14-f739-4bf1-9e85-b9092cace79e,,,,,Wind,1,,-1,,,There are sandbags in front of the a garage doors.,224,Long Hill Dr,,Sulphur,Calcasieu,LA,70665,USA,224 Long Hill Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2006,Gable/Hip Combo,40,180,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,None,None,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,2,0,0,0,0,0,,None,0,0,1,,,,,,,,,,,,,MKM,3,
c6a5e38e-6e5f-4177-abe8-60a7c2c304f6,0,Hurricane Laura (2020),30.204034,-93.371139,Kaitlyn Morris,2020-10-22,,Remote,"Unbiased,Within a cluster","31c6eb74-e0af-4709-aa7a-4b37668f206d,4292c5fb-ace2-4dcf-aec7-4b79d6907cf3,aff90eb6-785a-434b-aec8-8c1967d9d5be,cc7eed73-245d-4024-b15b-8a21f952509c",",,,",https://web.fulcrumapp.com/photos/view?photos=31c6eb74-e0af-4709-aa7a-4b37668f206d%2C4292c5fb-ace2-4dcf-aec7-4b79d6907cf3%2Caff90eb6-785a-434b-aec8-8c1967d9d5be%2Ccc7eed73-245d-4024-b15b-8a21f952509c,4ba4e07f-bc14-453c-b33c-5dd33e5240bd,,https://web.fulcrumapp.com/photos/view?photos=4ba4e07f-bc14-453c-b33c-5dd33e5240bd,,,,,Wind,0,,-1,,,,309 ,Long Hill Dr,,Sulphur,Calcasieu,LA,70665,USA,309  Long Hill Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2018,Hip,30,0,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,None,yes,Front,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,9,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,"MKM,HZR",3,
e4266863-da31-44d8-9a89-1fcd4f98757a,0,Hurricane Laura (2020),30.20396,-93.371488,Christian Brown,2020-10-20,,Remote,"Unbiased,Within a cluster","c864b694-dcf7-43cc-ac91-8317e64f221a,50f15665-85a3-4962-b68f-b5073d6c6fb7,6b3c124d-1b7e-41b4-9f28-a4254ca1defa",",,",https://web.fulcrumapp.com/photos/view?photos=c864b694-dcf7-43cc-ac91-8317e64f221a%2C50f15665-85a3-4962-b68f-b5073d6c6fb7%2C6b3c124d-1b7e-41b4-9f28-a4254ca1defa,"8627c140-5815-43b2-96d2-a2af4b0f456c,169e0fdf-ca35-45ba-adbc-e793d0b20bc1",",",https://web.fulcrumapp.com/photos/view?photos=8627c140-5815-43b2-96d2-a2af4b0f456c%2C169e0fdf-ca35-45ba-adbc-e793d0b20bc1,,,,,Wind,0,,-1,,,No house data found. Year built estimated based off local houses.,301,Long Hill Dr,,Sulphur,Calcasieu,LA,70665,USA,301 Long Hill Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2018,Gable/Hip Combo,35,0,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""",Brick,Unknown,None,None,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,,0,,,,,,,,,,,,,,CVB,3,
a4ca1ed9-574c-4396-86d8-e4b457a81a68,0,Hurricane Laura (2020),30.204787,-93.372001,Olivia Childress,2020-10-17,,Remote,"Unbiased,Within a cluster","22093ca6-4505-453f-a9f5-1c62ca380439,82a65486-d71e-4b93-af65-7d41c04e57a7,2622d192-36a2-4ba7-a02c-7cdd48d86978",",,",https://web.fulcrumapp.com/photos/view?photos=22093ca6-4505-453f-a9f5-1c62ca380439%2C82a65486-d71e-4b93-af65-7d41c04e57a7%2C2622d192-36a2-4ba7-a02c-7cdd48d86978,3fd87fbe-1ae1-43ff-80f7-b82236f96ca9,,https://web.fulcrumapp.com/photos/view?photos=3fd87fbe-1ae1-43ff-80f7-b82236f96ca9,,,,,Wind,0,,-1,,,,275 ,Madison Crossing Dr,,Sulphur ,Calcasieu,LA,70665,USA,275  Madison Crossing Dr Sulphur  Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Gable/Hip Combo,26,0,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,,3,
f0698f0a-4c9d-43b0-bb84-1c0d6fb48b31,0,Hurricane Laura (2020),30.204454,-93.371252,Kaitlyn Morris,2020-10-16,,Remote,"Unbiased,Within a cluster","7b1c7597-743a-419c-bc03-5eb2686f80a1,fb3b7038-f574-43e1-8729-5d689291de65,550f0db2-16ef-4359-b6a5-c40755064de0",",,",https://web.fulcrumapp.com/photos/view?photos=7b1c7597-743a-419c-bc03-5eb2686f80a1%2Cfb3b7038-f574-43e1-8729-5d689291de65%2C550f0db2-16ef-4359-b6a5-c40755064de0,d4b292f0-edde-4104-a705-55cd7f3c4451,,https://web.fulcrumapp.com/photos/view?photos=d4b292f0-edde-4104-a705-55cd7f3c4451,,,,,Wind,0,,-1,,,There are sandbags in front of the garage door and the front door.,304,Long Hill Dr,,Sulphur,Calcasieu,LA,70665,USA,304 Long Hill Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1.5,,0,2018,Gable/Hip Combo,35,180,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,None,None,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,MKM,3,
f7942ea4-d18b-4188-9736-89ef67ab3065,0,Hurricane Laura (2020),30.204774,-93.372745,Olivia Childress,2020-10-18,,Remote,"Unbiased,Within a cluster","81c48437-021c-4af2-bfa1-7235c35a01f3,d8957540-cb3b-4ec6-a348-9a65e10724ce,02f0023d-d91d-478f-b373-71dd14dc4447",",,",https://web.fulcrumapp.com/photos/view?photos=81c48437-021c-4af2-bfa1-7235c35a01f3%2Cd8957540-cb3b-4ec6-a348-9a65e10724ce%2C02f0023d-d91d-478f-b373-71dd14dc4447,1af1ea35-aeb5-4ad6-8470-1e416c20da56,,https://web.fulcrumapp.com/photos/view?photos=1af1ea35-aeb5-4ad6-8470-1e416c20da56,,,,,Wind,0,,-1,,,,249,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,249 Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2015,Gable/Hip Combo,36,0,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,No visible exterior damage,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,HZR,3,
e915b9a0-5fdc-4288-a8d7-5d52d1f1d739,0,Hurricane Laura (2020),30.204777,-93.372363,Olivia Childress,2020-10-18,,Remote,"Unbiased,Within a cluster","6e4ad088-cde9-4aea-9fa9-79607597b7ae,06277428-f1b0-462d-a249-1a15a064322a,eb3ea042-96a4-406b-93de-a557ea5688f0",",,",https://web.fulcrumapp.com/photos/view?photos=6e4ad088-cde9-4aea-9fa9-79607597b7ae%2C06277428-f1b0-462d-a249-1a15a064322a%2Ceb3ea042-96a4-406b-93de-a557ea5688f0,c6f7cb46-0802-4660-bbc6-4b0afecb0dc4,,https://web.fulcrumapp.com/photos/view?photos=c6f7cb46-0802-4660-bbc6-4b0afecb0dc4,,,,,Wind,0,,-1,,,,267 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,267  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Gable/Hip Combo,30,0,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,No visible exterior damage,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,,3,
7078a2e4-0740-45bf-8331-a98e765e46b5,0,Hurricane Laura (2020),30.204784,-93.373453,Olivia Childress,2020-10-18,,Remote,"Unbiased,Within a cluster","f2797fde-8351-42a0-9e29-398a80bcb04d,589bb8ec-be47-43f4-bdcf-33090bc027e8,a7b68fbd-c603-48bf-a6a3-9f270003a7bb",",,",https://web.fulcrumapp.com/photos/view?photos=f2797fde-8351-42a0-9e29-398a80bcb04d%2C589bb8ec-be47-43f4-bdcf-33090bc027e8%2Ca7b68fbd-c603-48bf-a6a3-9f270003a7bb,599b10bb-b81b-417c-9fa6-ab9bf6953a4e,,https://web.fulcrumapp.com/photos/view?photos=599b10bb-b81b-417c-9fa6-ab9bf6953a4e,,,,,Wind,0,,-1,,,,233 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,233  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1.5,,0,2016,Gable/Hip Combo,38,0,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,,3,
5671e456-2fda-4dc0-9a5b-6d95bd681ec2,0,Hurricane Laura (2020),30.204774,-93.3731,Olivia Childress,2020-10-18,,Remote,"Unbiased,Within a cluster","8dface30-9d2f-48af-8c0f-f371321986f6,7b8a205f-9925-4048-99de-2970c9f02526,b80347cf-3bc2-45bc-a9ff-1c46025adea7",",,",https://web.fulcrumapp.com/photos/view?photos=8dface30-9d2f-48af-8c0f-f371321986f6%2C7b8a205f-9925-4048-99de-2970c9f02526%2Cb80347cf-3bc2-45bc-a9ff-1c46025adea7,fe718843-5715-4191-8e6e-b7c52f7dc02a,,https://web.fulcrumapp.com/photos/view?photos=fe718843-5715-4191-8e6e-b7c52f7dc02a,,,,,Wind,0,,-1,,,,241,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,241 Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Gable/Hip Combo,38,0,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,HZR,3,
834c045f-10da-4b55-8d2b-6505fd792ec2,0,Hurricane Laura (2020),30.205198,-93.373369,Olivia Childress,2020-10-15,,Remote,"Unbiased,Within a cluster","dd582afa-8e07-435e-b655-3ddf6f35b1dd,313ffdec-4148-4b67-abbb-92c3081dd35c,e6656c7b-4549-49e5-bd94-4c7cc77937a1",",,",https://web.fulcrumapp.com/photos/view?photos=dd582afa-8e07-435e-b655-3ddf6f35b1dd%2C313ffdec-4148-4b67-abbb-92c3081dd35c%2Ce6656c7b-4549-49e5-bd94-4c7cc77937a1,1f07921c-557f-4f78-9bee-4d8e0ad52048,,https://web.fulcrumapp.com/photos/view?photos=1f07921c-557f-4f78-9bee-4d8e0ad52048,,,,,Wind,0,,-1,,,,244,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,244 Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Hip,35,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,,3,
3b85b896-c9af-4921-86a6-926cfa81e809,0,Hurricane Laura (2020),30.205194,-93.373676,Olivia Childress,2020-10-15,No exterior damage viewed,Remote,"Unbiased,Within a cluster","b1dc966e-0f06-4ff2-aa7b-c941e2d7f387,006c1902-d30b-4709-906b-7189e7701342,0da5ffff-11a9-4c5a-83df-ee35d20831d8",",,",https://web.fulcrumapp.com/photos/view?photos=b1dc966e-0f06-4ff2-aa7b-c941e2d7f387%2C006c1902-d30b-4709-906b-7189e7701342%2C0da5ffff-11a9-4c5a-83df-ee35d20831d8,376df73d-4004-403d-aeed-2f83e4be1fc3,,https://web.fulcrumapp.com/photos/view?photos=376df73d-4004-403d-aeed-2f83e4be1fc3,,,,,Wind,0,,-1,,,,236 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,236  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2018,Hip,35,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,,3,
af79f86d-aac6-4c8f-b278-35cc6c7d1843,0,Hurricane Laura (2020),30.205198,-93.372725,Olivia Childress,2020-10-15,,Remote,"Unbiased,Within a cluster","66c26970-86f9-40ae-ad19-2846df56f0fc,70f64193-9e9a-4818-b6f1-399623e23e3a,04d5f614-14d1-4107-8688-495cca5038a6",",,",https://web.fulcrumapp.com/photos/view?photos=66c26970-86f9-40ae-ad19-2846df56f0fc%2C70f64193-9e9a-4818-b6f1-399623e23e3a%2C04d5f614-14d1-4107-8688-495cca5038a6,,,,,,,,Wind,0,,-1,,,,260 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,260  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Gable/Hip Combo,30,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,LMR,3,
278e7ecc-2bd5-40f3-b81b-b8f5e40e0c64,0,Hurricane Laura (2020),30.205198,-93.373042,Olivia Childress,2020-10-15,,Remote,"Unbiased,Within a cluster","8ff9fd9a-cb50-4a2c-9788-13cc827b2efd,585441b9-efce-4345-b68a-ada48fcd4a3b,56cf7a20-ee39-4ffa-a6dd-9563bc11a201",",,",https://web.fulcrumapp.com/photos/view?photos=8ff9fd9a-cb50-4a2c-9788-13cc827b2efd%2C585441b9-efce-4345-b68a-ada48fcd4a3b%2C56cf7a20-ee39-4ffa-a6dd-9563bc11a201,fc772a53-db01-4517-a3b6-a8e0936238be,,https://web.fulcrumapp.com/photos/view?photos=fc772a53-db01-4517-a3b6-a8e0936238be,,,,,Wind,0,,-1,,,,252 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,252  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Hip,30,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,MKM,3,
b4f74490-0519-4737-af3e-6b9d6e8a500e,0,Hurricane Laura (2020),30.205198,-93.372092,Olivia Childress,2020-10-17,,Remote,"Unbiased,Within a cluster","6c1bd3f8-6981-4502-8ee1-1a8cd424996f,12d8b2c0-c300-40fc-8f73-74271ca2abc3,93a955ac-1abc-4eff-b2f9-2d82eb38f08d,ac46ce66-3faf-4a9c-931b-881a9617b97b",",,,",https://web.fulcrumapp.com/photos/view?photos=6c1bd3f8-6981-4502-8ee1-1a8cd424996f%2C12d8b2c0-c300-40fc-8f73-74271ca2abc3%2C93a955ac-1abc-4eff-b2f9-2d82eb38f08d%2Cac46ce66-3faf-4a9c-931b-881a9617b97b,10aeda69-ef3f-4fc7-b0b7-b98b23bf6ce1,,https://web.fulcrumapp.com/photos/view?photos=10aeda69-ef3f-4fc7-b0b7-b98b23bf6ce1,,,,,Wind,0,,-1,,,,276 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,276  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Hip,31,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,MKM,3,
9601f10c-34a6-48db-aecf-378bde686e33,0,Hurricane Laura (2020),30.205207,-93.372412,Olivia Childress,2020-10-17,,Remote,"Unbiased,Within a cluster","ca6a02c2-a37a-4ebb-b32d-befe355e53ee,dc11faaa-27bd-49e2-af26-25cc1a93ed29,225ee749-30aa-48f7-8695-8333fe7f114b",",,",https://web.fulcrumapp.com/photos/view?photos=ca6a02c2-a37a-4ebb-b32d-befe355e53ee%2Cdc11faaa-27bd-49e2-af26-25cc1a93ed29%2C225ee749-30aa-48f7-8695-8333fe7f114b,942362c2-fe95-41da-ad7a-9a916d943969,,https://web.fulcrumapp.com/photos/view?photos=942362c2-fe95-41da-ad7a-9a916d943969,,,,,Wind,0,,-1,,,,268 ,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,268  Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Hip,32,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,0,0,0,0,0,0,,None,0,0,,,,,,,,,,,,,,,3,
f557f100-66cf-4c0b-8a99-8da6d351da05,0,Hurricane Laura (2020),30.204752,-93.371442,Christian Brown,2020-10-19,,Remote,"Unbiased,Within a cluster","2b672db0-3a1c-45af-8a6d-b256924db43f,3de5b159-de46-4ee8-9fb6-50539e905e2f,8a1faafa-6ed3-41f8-9696-c66becc2fcb0",",,",https://web.fulcrumapp.com/photos/view?photos=2b672db0-3a1c-45af-8a6d-b256924db43f%2C3de5b159-de46-4ee8-9fb6-50539e905e2f%2C8a1faafa-6ed3-41f8-9696-c66becc2fcb0,"e6115f4b-9ad6-414c-80e0-fa62fa9c2c0a,1712228c-51d9-47f6-99a0-7279eba61765",",",https://web.fulcrumapp.com/photos/view?photos=e6115f4b-9ad6-414c-80e0-fa62fa9c2c0a%2C1712228c-51d9-47f6-99a0-7279eba61765,,,,,Wind,0,,-1,,,,301,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,301 Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Gable/Hip Combo,30,0,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""",Brick,Unknown,None,None,yes,Front,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,9,,,0,0,0,0,0,0,0,0,,None,,0,,,,,,,,,,,,,,"CVB,HZR",3,
8f74c6d0-0c05-40ae-8e99-18103b4a64d3,1,Hurricane Laura (2020),30.205269,-93.371766,Olivia Childress,2020-10-17,,Remote,"Unbiased,Within a cluster","ecc5d9b4-c73b-4f2f-a650-7900941a3964,2268f348-abb0-4065-abca-eaeb9f49ca53,cbc79314-be4f-432e-a3ce-f0f3b0f1e050",",,",https://web.fulcrumapp.com/photos/view?photos=ecc5d9b4-c73b-4f2f-a650-7900941a3964%2C2268f348-abb0-4065-abca-eaeb9f49ca53%2Ccbc79314-be4f-432e-a3ce-f0f3b0f1e050,801a6e9c-5d0d-4602-9056-6f9af4f1a08d,,https://web.fulcrumapp.com/photos/view?photos=801a6e9c-5d0d-4602-9056-6f9af4f1a08d,,,,,Wind,1,,-1,,,,284,Madison Crossing Dr,,Sulphur,Calcasieu,LA,70665,USA,284 Madison Crossing Dr Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2016,Gable/Hip Combo,32,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,Front,Unknown,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,5,0,0,0,0,0,Front,None,0,0,1,,,,,,,,,,,,,LMR,3,No view of back and only partial view of left side available.
